"","AGBN","seed","seedrich","type","time"
"189",28.48612279716,0,0,"SF","first"
"190",36.243069273432,0,0,"SF","first"
"191",11.603318696424,0,0,"SF","first"
"192",14.171792431104,0,0,"SF","first"
"193",30.980878516728,0,0,"SF","first"
"194",12.311973327024,0,0,"SF","first"
"195",41.522083922592,0,0,"SF","first"
"196",51.762185366472,5001.10632,3,"SF","first"
"197",51.762185366472,5001.10632,3,"SF","first"
"198",17.598486433248,0,0,"SF","first"
"199",248.920192962,4815.88016,2,"SF","first"
"200",14.727361969656,0,0,"SF","first"
"201",79.724256803352,12780.60504,2,"SF","first"
"202",12.587140921824,7594.27256,2,"SF","first"
"203",61.390148194368,2037.48776,2,"SF","first"
"204",207.1132125048,6297.68944,3,"SF","first"
"205",58.541754479544,19263.52064,3,"SF","first"
"206",21.646431526104,0,0,"SF","first"
"207",23.288918668344,12039.7004,3,"SF","first"
"208",93.457518393456,21671.46072,1,"SF","first"
"209",137.36422374696,5001.10632,3,"SF","first"
"210",128.79435037392,7964.72488,2,"SF","first"
"211",73.288406201976,5186.33248,1,"SF","first"
"212",70.943059200888,7038.59408,4,"SF","first"
"213",35.097520236408,2407.94008,3,"SF","first"
"214",51.383530097424,5001.10632,6,"SF","first"
"215",30.028619303424,740.90464,3,"SF","first"
"216",23.743578477528,0,0,"SF","first"
"217",20.503247473296,0,0,"SF","first"
"218",72.640647112824,1111.35696,3,"SF","first"
"219",77.261523642576,2407.94008,1,"SF","first"
"220",2.2885627213008,0,0,"SF","first"
"221",1.4979361685904,0,0,"SF","first"
"222",147.28381939152,0,0,"SF","first"
"223",145.90035966744,0,0,"SF","first"
"224",143.54097967944,555.67848,1,"SF","first"
"225",82.373106376008,2037.48776,3,"SF","first"
"226",55.550520201456,555.67848,3,"SF","first"
"227",98.614080660816,0,0,"SF","first"
"228",54.279391623408,6668.14176,1,"SF","first"
"229",44.697764552616,2778.3924,2,"SF","first"
"230",5.6210866386696,0,0,"SF","first"
"231",16.275384244728,0,0,"SF","first"
"232",53.097179726808,22968.04384,5,"SF","first"
"233",24.312912000048,0,0,"SF","first"
"234",45.077417374248,9261.308,2,"SF","first"
"235",81.9587521746,0,0,"SF","first"
"236",10.5559703049528,0,0,"SF","first"
"237",27.195155251992,1481.80928,2,"SF","first"
"238",5.5195727735232,0,0,"SF","first"
"239",42.113004931368,0,0,"SF","first"
